# Temperature (K)	$\Delta c_{33}/c_{33}$ ($10^{-5}$)
1.3313	-4.073629565202226
1.3317	-4.067546272979192
1.3319	-4.056258890422294
1.3323	-4.025547083820072
1.3328	-3.9419126685071024
1.3331	-3.9250288625980856
1.3333	-3.9016598608650597
1.3338	-3.918870033733428
1.3343	-3.947821029610844
1.3346	-3.986385445780025
1.3351	-4.0348141644135485
1.3353	-4.174938959478466
1.3356	-4.2623197479646295
1.3358	-4.3566148828168885
1.3362	-4.396344620330153
1.3367	-4.399303905772839
1.3369	-4.4320747001295615
1.3372	-4.477876530825554
1.3377	-4.4475057001884535
1.338	-4.416137947768529
1.3384	-4.416257755903569
1.339	-4.4028506118711945
1.3393	-4.396763054675659
1.3396	-4.379603001960259
1.3401	-4.3329747057328385
1.3403	-4.318530350554525
1.3405	-4.31410392700639
1.3407	-4.224090934008927
1.3412	-4.243296805591319
1.3414	-4.2781299560957065
1.3416	-4.290131115595809
1.3419	-4.3512262279272225
1.3423	-4.359289155575485
1.3426	-4.365898045095554
1.3428	-4.4588573860995595
1.343	-4.48197219600032
1.3435	-4.502551259361847
1.3437	-4.533705409060547
1.3439	-4.516038960148246
1.3441	-4.5568673343765465
1.3444	-4.596658439669618
1.3446	-4.642302686448464
1.3451	-4.667911667860514
1.3453	-4.684607308013241
1.3456	-4.701113487739851
1.3458	-4.695252562335625
1.3463	-4.646277840207603
1.3465	-4.612016250816336
1.3468	-4.524669026817474
1.347	-4.461737373391561
1.3475	-4.401476863588605
1.3477	-4.362971366105623
1.3479	-4.344266072411598
1.3484	-4.357083874342364
1.3486	-4.41134933421116
1.3489	-4.4899815222759365
1.3491	-4.5486168200392445
1.3496	-4.595869042762153
1.35	-4.533699101908325
1.3503	-4.466493682559608
1.3508	-4.453958986721577
1.3511	-4.380949130868501
1.3515	-4.273604254881027
1.352	-4.23627395919543
1.3522	-4.211566646036141
1.3527	-4.259517856714959
1.3531	-4.388375609656484
1.3534	-4.441318753145871
1.3537	-4.483272827861163
1.3539	-4.574165329672023
1.3545	-4.591630111363899
1.3547	-4.630831865591303
1.3551	-4.67531137437402
1.3554	-4.655286092491599
1.3558	-4.64875871468954
1.356	-4.617407845272152
1.3563	-4.567322559779842
1.3565	-4.525532540361972
1.357	-4.518129635216532
1.3575	-4.496073367651006
1.3577	-4.499449693207147
1.3581	-4.521906452394979
1.3587	-4.5997000082966375
1.3589	-4.678678402434055
1.3591	-4.804021882378962
1.3596	-4.862839643400166
1.3599	-4.9606066105003075
1.3602	-4.9902906667377565
1.3604	-5.002452702831554
1.3606	-4.984515763871136
1.3608	-4.950900884463154
1.3611	-4.876088440089367
1.3613	-4.798926656154493
1.3616	-4.7004419321451865
1.3618	-4.632675315108149
1.362	-4.583934455090755
1.3622	-4.537183471840987
1.3625	-4.484228200238106
1.3629	-4.478114067948957
1.3631	-4.4867726948570805
1.3633	-4.527733714679889
1.3635	-4.594454593112981
1.364	-4.6449812546588545
1.3643	-4.70755252004036
1.3646	-4.808987124905125
1.3648	-4.873229471158226
1.3653	-4.926830261539815
1.3656	-4.955952149787822
1.3659	-4.958347447002465
1.3661	-4.927845985958773
1.3663	-4.880103267020296
1.3665	-4.793116131083876
1.3667	-4.745337066505905
1.3672	-4.6802216455829
1.3674	-4.591425970908864
1.3676	-4.47482378592464
1.3681	-4.452643682519812
1.3684	-4.432097494574068
1.3686	-4.464552142316348
1.3688	-4.485400118231211
1.3693	-4.472131466486019
1.3695	-4.461610261904154
1.3698	-4.495957795993008
1.37	-4.513090115886119
1.3705	-4.5566401348540575
1.3707	-4.534569206162448
1.371	-4.510766988894648
1.3712	-4.5619512569666
1.3714	-4.631539424499989
1.3716	-4.726450096758709
1.3719	-4.767976336057403
1.3723	-4.796893567679637
1.3726	-4.845607294465358
1.3729	-4.857355928669649
1.3731	-4.870447205380934
1.3736	-4.875443846675701
1.3738	-4.869925027217627
1.3741	-4.835638039304881
1.3743	-4.787409740663071
1.3745	-4.77887240354209
1.3747	-4.775108689213104
1.3749	-4.803832039612753
1.3752	-4.808429034604663
1.3755	-4.759181291191497
1.3757	-4.760541365836963
1.3759	-4.764310658186633
1.3762	-4.73857211644694
1.3765	-4.72737993530257
1.3767	-4.662895586453331
1.377	-4.648894634738566
1.3772	-4.696440221975208
1.3774	-4.720022490875057
1.3779	-4.734413422723226
1.3781	-4.756299320725652
1.3783	-4.776976061913324
1.3786	-4.826510493844654
1.3788	-4.801107916978044
1.3791	-4.752280640446328
1.3795	-4.736826118593103
1.3798	-4.7356970337979
1.3801	-4.788129522735112
1.3807	-4.820734990928855
1.3809	-4.817730126843722
1.3811	-4.851852079547953
1.3813	-4.853571047288919
1.3818	-4.8547675001666635
1.3821	-4.86528684358433
1.3824	-4.779513269449357
1.3826	-4.693230100213643
1.3831	-4.602448905690476
1.3834	-4.546100276859351
1.3839	-4.549317298698845
1.3843	-4.524886107394104
1.3845	-4.496512214923317
1.3848	-4.516882528340233
1.385	-4.566891738879063
1.3853	-4.657023157565522
1.3857	-4.7598210414024384
1.3859	-4.801553561798296
1.3862	-4.840826278499097
1.3864	-4.881464976987699
1.3868	-4.8837413375669
1.387	-4.930489942872596
1.3875	-4.949811595372381
1.388	-4.870374726207279
1.3882	-4.805271887043919
1.3888	-4.7788229065820875
1.3893	-4.769331677272852
1.3896	-4.752519995675021
1.3897	-4.704437095195968
1.39	-4.702397536305739
1.3902	-4.770301762640443
1.3904	-4.853334319651527
1.3909	-4.929032640086611
1.3911	-4.996310874453132
1.3913	-5.0606333832455395
1.3915	-5.0531941644439495
1.3919	-5.004477277993239
1.3923	-5.008600546937573
1.3925	-4.995240841736831
1.393	-4.923573344846729
1.3933	-4.8473660459247085
1.3936	-4.841843356550441
1.3938	-4.888756120628426
1.3941	-4.95981740490479
1.3943	-4.953685352044462
1.3946	-4.911138465891236
1.395	-4.977642623509423
1.3954	-5.044791544682756
1.3957	-5.057109535680703
1.3961	-5.062913562025555
1.3965	-5.077871259170522
1.3968	-5.125262162552748
1.397	-5.177947237892845
1.3976	-5.155172552125604
1.3979	-5.177665210834986
1.3981	-5.179913482391611
1.3984	-5.1498886019863646
1.3988	-5.1152408134300895
1.3991	-5.0293795124929055
1.3993	-5.005196884331843
1.3996	-4.996008273686863
1.3998	-4.929386120893041
1.4003	-4.868524782521441
1.4005	-4.823376468863355
1.4007	-4.796835107035574
1.401	-4.861226672613965
1.4014	-4.872432399044557
1.4017	-4.8920391132644045
1.4019	-4.97553062682266
1.4021	-5.034507425544431
1.4024	-5.0885187806703245
1.4028	-5.096016524345255
1.4031	-5.037212931124119
1.4033	-5.013744326086026
1.4036	-4.980968151607658
1.4038	-4.901990083604003
1.404	-4.878689161366094
1.4045	-4.879387004745705
1.4048	-4.9381984684262825
1.405	-5.021222563825894
1.4052	-5.091203960580394
1.4057	-5.162073322059856
1.4059	-5.2461880789837565
1.4061	-5.2389982476935035
1.4063	-5.256882353108743
1.4068	-5.262262242200698
1.407	-5.263078918151373
1.4073	-5.24484958539329
1.4075	-5.195084301972943
1.408	-5.177643043312109
1.4082	-5.169926917724427
1.4085	-5.142304429180717
1.4087	-5.0863481237974275
1.4089	-5.023029301126835
1.4094	-4.986369082393297
1.4096	-4.9732427928378
1.4099	-4.928218599226791
1.4102	-4.969726409401583
1.4106	-4.950017819665281
1.411	-4.9289882419148645
1.4113	-4.921484101568151
1.4117	-4.983353915181161
1.412	-5.066460324061011
1.4125	-5.102080091588602
1.4127	-5.147469690051425
1.4132	-5.171071212704726
1.4137	-5.213358219074387
1.4139	-5.259617504117203
1.4141	-5.211087713557653
1.4143	-5.137747122323233
1.4148	-5.152885186936581
1.415	-5.181095235654714
1.4153	-5.255495964479547
1.4155	-5.314439971223851
1.4158	-5.351637889584375
1.4163	-5.363126119670852
1.4168	-5.421411662594387
1.4171	-5.405702628032634
1.4173	-5.374808666142832
1.4176	-5.386916679105026
1.4181	-5.400517235191332
1.4184	-5.3935855029153625
1.4188	-5.462484416510601
1.4193	-5.4471109313058
1.4195	-5.4057036072451785
1.4199	-5.35559616918311
1.4203	-5.302442996078001
1.4206	-5.257456812930122
1.4208	-5.211231496365732
1.421	-5.117985991280704
1.4212	-5.049467084813709
1.4214	-5.035390792117277
1.4217	-5.03712374289222
1.4219	-5.056766330021671
1.4221	-5.055219744835463
1.4223	-5.06885805439652
1.4226	-5.134430222580964
1.4229	-5.186829115651611
1.4231	-5.241101042845892
1.4234	-5.22647693940309
1.4239	-5.1907867289384
1.4242	-5.1807070126339205
1.4244	-5.183719578060999
1.4246	-5.1578724554483415
1.4252	-5.168119052919544
1.4256	-5.1435995164419595
1.4258	-5.170205693949747
1.426	-5.20390921966687
1.4265	-5.202022704018412
1.4267	-5.211496386461305
1.4269	-5.207307721058089
1.4272	-5.191979823862746
1.4276	-5.226566532796509
1.4279	-5.278508871722964
1.4281	-5.352180041094469
1.4283	-5.3617765051091775
1.4289	-5.409981389170394
1.4291	-5.429152243912961
1.4293	-5.4297150048777745
1.4295	-5.419923653584132
1.4298	-5.409423777706646
1.4301	-5.41277205442285
1.4303	-5.51158253166567
1.4305	-5.539799960619215
1.4307	-5.595270243196575
1.4309	-5.664538853160967
1.4312	-5.6877456797981205
1.4314	-5.674710358802094
1.4316	-5.595860189282408
1.4318	-5.485034922222964
1.4324	-5.41257012934163
1.4326	-5.353499412089862
1.4329	-5.378964518808799
1.4331	-5.431560040149163
1.4333	-5.494266798895412
1.4336	-5.526778201261906
1.4338	-5.628314456709265
1.434	-5.666036901890476
1.4342	-5.75259443228746
1.4345	-5.78603525109895
1.4347	-5.76684296709068
1.435	-5.786826902330423
1.4352	-5.836301833539844
1.4354	-5.822329905693606
1.4359	-5.821334817217306
1.4361	-5.79794143680336
1.4363	-5.7643388987459385
1.4366	-5.779161072953588
1.4369	-5.783081364228329
1.4371	-5.762650719994188
1.4374	-5.747602528042136
1.4376	-5.724194045850823
1.4378	-5.710593188678773
1.4383	-5.686148942803314
1.4387	-5.664868959363459
1.4389	-5.622023091842098
1.4391	-5.60184479170179
1.4394	-5.590732835161561
1.4396	-5.6284912269029865
1.4399	-5.596443586492512
1.4402	-5.561940936109543
1.4407	-5.532422951334032
1.4409	-5.498608033483098
1.4412	-5.500755792783267
1.4416	-5.497309432261106
1.4418	-5.5022111217820475
1.4419	-5.544735268019075
1.4421	-5.5981066214219215
1.4423	-5.650791089672242
1.4426	-5.6976977506119955
1.4428	-5.708726476048072
1.443	-5.746415186839398
1.4433	-5.813075787776599
1.4435	-5.857593245983276
1.4438	-5.869946019175311
1.4443	-5.8859424414446435
1.4445	-5.886705654097641
1.4447	-5.869074489373016
1.445	-5.808707102476972
1.4452	-5.7007035814607026
1.4455	-5.622472854694852
1.4457	-5.571494537754248
1.4459	-5.500236861871732
1.4462	-5.475872715776852
1.4467	-5.418810074826752
1.4468	-5.418234515365351
1.4473	-5.404599867332319
1.4475	-5.398409360829271
1.4477	-5.407397901757109
1.4479	-5.398430955016821
1.4481	-5.3829954250166265
1.4487	-5.426817518280098
1.4489	-5.476742551690862
1.4491	-5.574470742104281
1.4496	-5.64279252954888
1.4498	-5.649154464130009
1.4501	-5.706813257473432
1.4503	-5.744782830604295
1.4508	-5.813139530321571
1.4513	-5.82143007717556
1.4516	-5.776606240639629
1.4521	-5.773914824471919
1.4523	-5.839708044424225
1.4527	-5.862597397183041
1.4529	-5.872552137860651
1.4531	-5.868440762314488
1.4533	-5.88096293836612
1.4536	-5.8905111720599015
1.4538	-5.865336527241923
1.454	-5.799424236598611
1.4542	-5.712115305170152
1.4545	-5.6788081665644565
1.455	-5.666464528674261
1.4552	-5.62178681722992
1.4555	-5.595925238363409
1.4558	-5.569105735302172
1.4562	-5.55568208430882
1.4564	-5.5849568080494025
1.4569	-5.586417207913934
1.4572	-5.562943171497477
1.4575	-5.5829422184649635
1.4578	-5.58304041926107
1.458	-5.603088732431379
1.4583	-5.600938750617964
1.4586	-5.589275285852735
1.459	-5.583053453274621
1.4594	-5.49586128048285
1.4596	-5.4327821316000175
1.4602	-5.462212046737239
1.4604	-5.463281845019145
1.4607	-5.525788319345391
1.4609	-5.599769288560414
1.4612	-5.641884966920855
1.4617	-5.724232959199755
1.462	-5.7902065143779815
1.4622	-5.795781503340916
1.4625	-5.81430712565667
1.4629	-5.797845300169786
1.4631	-5.770365570315866
1.4634	-5.754752091118626
1.4636	-5.772546425041444
1.4639	-5.791331314601181
1.4643	-5.801813520927528
1.4646	-5.774067535795069
1.4649	-5.7323475539992295
1.4652	-5.696220548356635
1.4656	-5.658122909169799
1.4658	-5.6241365830055265
1.4661	-5.621336066652184
1.4664	-5.6320264012606005
1.4666	-5.710888370908623
1.4668	-5.791202042221476
1.4671	-5.8630828741147125
1.4673	-5.938036278897718
1.4676	-6.017798493247938
1.4679	-6.020910373058123
1.4681	-6.052413552231192
1.4684	-6.007002279950768
1.4686	-5.976420933757094
1.4688	-5.948836396095304
1.469	-5.9260171176772625
1.4694	-5.879458051924668
1.4696	-5.879155419368153
1.4698	-5.819203877363765
1.47	-5.836520645109303
1.4705	-5.798209095494603
1.4708	-5.8266047277304365
1.471	-5.88748213343343
1.4713	-5.956272151082441
1.4716	-6.016934083139168
1.4721	-6.103465199677154
1.4722	-6.1062733942258784
1.4725	-6.149626083013346
1.4729	-6.139069261606218
1.4731	-6.0910575505632565
1.4734	-6.045944339795605
1.4736	-6.014755673943677
1.4742	-5.956710848914074
1.4744	-5.946300563977206
1.4747	-5.960587188680906
1.4749	-5.989084129869236
1.4752	-6.070756377993258
1.4754	-6.1479075989140775
1.4759	-6.133657147728724
1.4761	-6.122074433145632
1.4764	-6.131271383076817
1.4766	-6.071998443009771
1.4768	-6.060990643046359
1.4771	-5.989103961065841
1.4773	-5.898310678037477
1.4776	-5.865786236621579
1.4778	-5.851426662074491
1.4782	-5.831223123823178
1.4785	-5.882327649524685
1.4788	-5.867714956768268
1.4792	-5.8632217825811885
1.4795	-5.874131070608492
1.4797	-5.868382885131283
1.48	-5.878826783615017
1.4804	-5.907055095276789
1.4806	-5.969317910111246
1.4809	-6.025437054670013
1.4811	-6.099596182783781
1.4814	-6.133060140312206
1.4816	-6.239086801691773
1.4818	-6.322050353920908
1.4822	-6.307256889267238
1.4825	-6.232117027972692
1.4827	-6.158189686890756
1.483	-6.084990658659124
1.4832	-6.083600807023359
1.4834	-6.04459000339722
1.4837	-6.011625863509641
1.4839	-6.015285996331467
1.4842	-6.0404547971150615
1.4845	-6.095178064772856
1.4847	-6.146259657246824
1.4851	-6.157407960452808
1.4853	-6.161082733877055
1.4856	-6.1625734856459085
1.4859	-6.18325049810726
1.4861	-6.185429490676773
1.4863	-6.188466275823137
1.4866	-6.19764511138202
1.4869	-6.238823167854393
1.4873	-6.278310959421742
1.4877	-6.325613070163367
1.488	-6.4067648181325065
1.4882	-6.477006617980539
1.4884	-6.496680810997937
1.4886	-6.506797133995093
1.4889	-6.496953309394007
1.4891	-6.5092730107372105
1.4894	-6.472520820195924
1.4897	-6.4164358336974665
1.4899	-6.38915404996673
1.4901	-6.382315102633087
1.4903	-6.322128894704903
1.4908	-6.248931434754293
1.4912	-6.192814989361615
1.4915	-6.241110461505106
1.4917	-6.294905034019099
1.492	-6.369788847642086
1.4926	-6.420197398513445
1.4928	-6.469615710896572
1.4933	-6.583600789709534
1.4935	-6.599330509668036
1.4939	-6.562191985356616
1.4944	-6.55096778230351
1.4946	-6.451952849339288
1.4948	-6.386480570239248
1.4953	-6.362224302021435
1.4955	-6.297614780792096
1.4958	-6.266600243404395
1.496	-6.252944345620792
1.4962	-6.224556991316672
1.4965	-6.238672549866074
1.4969	-6.261687787469898
1.4972	-6.309040221423392
1.4974	-6.292709461448125
1.4976	-6.283555136616619
1.4979	-6.252341329685986
1.4981	-6.207749657508628
1.4983	-6.222062058508107
1.4985	-6.227579289871546
1.4987	-6.208793049938424
1.4991	-6.215508326959187
1.4993	-6.231398642453367
1.4998	-6.22516465593034
1.5003	-6.252594956492052
1.5005	-6.2385550576897675
1.501	-6.219696907339938
1.5013	-6.2012448048368425
1.5015	-6.245491128356198
1.5017	-6.278019011640117
1.5022	-6.371131630206988
1.5024	-6.387575261029645
1.5026	-6.371440719715737
1.503	-6.345184108297121
1.5032	-6.346526265122285
1.5035	-6.360826776168061
1.5037	-6.3412309506591775
1.5042	-6.295286234009323
1.5045	-6.3000560444176745
1.5048	-6.305630767188384
1.5051	-6.320904347127874
1.5053	-6.3612333299335155
1.5056	-6.299259056198008
1.506	-6.327131221128823
1.5062	-6.299958222663604
1.5064	-6.2340880417506765
1.5068	-6.201620348779215
1.5071	-6.157918014717902
1.5072	-6.089796183192585
1.5074	-6.113532555585793
1.508	-6.1498995415780655
1.5082	-6.203811268199901
1.5084	-6.2754744226587285
1.5087	-6.332879675210615
1.5089	-6.377294371725675
1.5092	-6.433375639114193
1.5095	-6.417146695661005
1.5097	-6.35692566879144
1.5102	-6.336028700594123
1.5104	-6.342934024974283
1.5107	-6.346785652030665
1.5109	-6.372456151576555
1.5111	-6.396759183964087
1.5113	-6.379782087321302
1.5118	-6.380017987020283
1.512	-6.379299969113445
1.5124	-6.395829492979375
1.5129	-6.397886218516082
1.5132	-6.373550467710098
1.5134	-6.323299847768384
1.514	-6.399184369953617
1.5142	-6.435549533968204
1.5145	-6.455162047827788
1.5148	-6.432582721454685
1.5153	-6.471733464859044
1.5158	-6.529064815522947
1.516	-6.551621686559452
1.5165	-6.530035416240405
1.5167	-6.499562961669631
1.5171	-6.52028502140463
1.5173	-6.528523625978777
1.5175	-6.514617522248538
1.5178	-6.509129053680816
1.5181	-6.518986681556895
1.5183	-6.4979690206095375
1.5185	-6.540987578851354
1.5187	-6.545949602407088
1.5192	-6.57558103903666
1.5194	-6.5740447729033065
1.5196	-6.606829846048498
1.5198	-6.641071293545163
1.5201	-6.701953667605034
1.5203	-6.706264913758562
1.5206	-6.680498491735567
1.5208	-6.6488714798711746
1.521	-6.628373081838628
1.5212	-6.558566098040231
1.5215	-6.508205650744559
1.5217	-6.480722141010062
1.5221	-6.470573249423414
1.5224	-6.47354063716866
1.5226	-6.458441664481831
1.5228	-6.4382108069475725
1.5231	-6.461866738023878
1.5236	-6.479605534454234
1.524	-6.484739302261131
1.5245	-6.441279164364131
1.5247	-6.44184086489169
1.5252	-6.399222269784113
1.5257	-6.352585243626521
1.526	-6.287443826321983
1.5264	-6.272347071990021
1.5267	-6.218874159041281
1.5271	-6.270078745008814
1.5275	-6.291547107104398
1.5277	-6.368028716267904
1.5282	-6.425716040838509
1.5287	-6.4859578076642554
1.5289	-6.509183247163057
1.5293	-6.528179623523287
1.5298	-6.497695377862387
1.5301	-6.434093371017271
1.5303	-6.3650637437843
1.5306	-6.380388936842927
1.5311	-6.4148112482481645
1.5314	-6.44499766436986
1.5316	-6.521885322449485
1.5319	-6.588948090623301
1.5324	-6.663666042227132
1.5325	-6.754416322288039
1.5327	-6.774281765834143
1.5329	-6.752016478243322
1.5332	-6.723924630027054
1.5334	-6.633563766465591
1.5339	-6.617809165515179
1.5341	-6.577356601427624
1.5343	-6.555989426912776
1.5346	-6.553108535938188
1.5348	-6.593711092422619
1.5352	-6.622892511749206
