# B (T), A/A(0)
1.078475285783287774e+00,1.000015347188006221e+00
1.080315569151505395e+00,9.988374474722767626e-01
1.082155852519723016e+00,9.983237463290387526e-01
1.083996135887940859e+00,9.982145353453814041e-01
1.085836419256158480e+00,9.981507434031998693e-01
1.087676702624376102e+00,9.982179827892677659e-01
1.089516985992593723e+00,9.987212029174222794e-01
1.091357269360811566e+00,9.998616305430099160e-01
1.093197552729029187e+00,1.001363600899994655e+00
1.095037836097246808e+00,1.002743538536506884e+00
1.096878119465464430e+00,1.003739674335535126e+00
1.098718402833682273e+00,1.004550676805104903e+00
1.100558686201899894e+00,1.005030782277209545e+00
1.102398969570117515e+00,1.005050941308351264e+00
1.104239252938335136e+00,1.005418758564704307e+00
1.106079536306552979e+00,1.005919241582573287e+00
1.107919819674770601e+00,1.005833865408897632e+00
1.109760103042988222e+00,1.005405887778896723e+00
1.111600386411205843e+00,1.004625369887002240e+00
1.113440669779423686e+00,1.003849649813637335e+00
1.115280953147641307e+00,1.003561625225876330e+00
1.117121236515858929e+00,1.003503145109947203e+00
1.118961519884076550e+00,1.003825126527237543e+00
1.120801803252294393e+00,1.004576380146275705e+00
1.122642086620512014e+00,1.005517229764597120e+00
1.124482369988729635e+00,1.006566501692865545e+00
1.126322653356947256e+00,1.007971730356945539e+00
1.128162936725165100e+00,1.009727109616229024e+00
1.130003220093382721e+00,1.011643749064867981e+00
1.131843503461600342e+00,1.013824712326108601e+00
1.133683786829817963e+00,1.015949995222994007e+00
1.135524070198035806e+00,1.017352893717155871e+00
